number,x,y,z,qx,qy,qz,qw,attributes
146,-36.7768453415,21.5551508818,-0.745095079804,-0.0031918318057,-0.00415603935557,0.90573651022,-0.423808817276,
147,-37.4781971105,20.7377147107,-0.757284618612,-0.0028696399342,-0.00390449200621,0.905786870182,-0.423705871938,
148,-38.1252039169,19.9154545844,-0.766777211235,-0.00318239202171,-0.0035627338455,0.881142007029,-0.472827603633,
149,-38.6700318597,18.9866831413,-0.772908433669,-0.00340021746048,-0.00310190727804,0.838207177924,-0.545332507347,
150,-39.0335392465,18.0066543962,-0.781148395483,-0.00355227003516,-0.00284452484915,0.791987232933,-0.610520690007,
151,-39.2301277072,16.9593654869,-0.790364348069,-0.00385755851745,-0.00265595784468,0.744579548877,-0.66751731103,
152,-39.3493701957,15.9088311329,-0.799090504587,-0.00387993435864,-0.00232049661917,0.746611678526,-0.665244739095,
153,-39.4708215862,14.9151316891,-0.807217947818,-0.00397830036092,-0.00227055274123,0.748605823743,-0.662999501037,
154,-39.6071022752,13.9212188676,-0.81441219927,-0.00399131722667,-0.0024154907015,0.750415028377,-0.660950467114,
155,-39.7657308374,12.8622310643,-0.822920897619,-0.00384487604769,-0.00245319683641,0.755761171989,-0.654831466613,
156,-39.9302374512,11.8121235848,-0.831767931397,-0.00404156787254,-0.00237313301323,0.757878297137,-0.652379123437,
157,-40.0577660425,10.7807065724,-0.842775085032,-0.00426060319948,-0.00208727146881,0.732993244727,-0.680219371779,
158,-40.0835288582,9.68291910278,-0.855970989185,-0.00465363908637,-0.00170764690552,0.694501564926,-0.719474116213,
159,-39.895064786,8.64101429984,-0.864542161198,-0.00469150454758,-0.000894503339875,0.573260271141,-0.819359415141,
160,-39.3995410616,7.72921871902,-0.870745708508,-0.00501151265719,-0.000567151550747,0.505013208178,-0.863096879061,
161,-38.8666172764,6.79908588465,-0.879005275522,-0.00481282073681,-0.000893122315877,0.5030328626,-0.86425342246,
162,-38.353934571,5.92939259678,-0.882820235004,-0.00463383193074,-0.00113271390758,0.499931688984,-0.866051702215,
163,-37.7846076935,5.065824915,-0.889381338258,-0.0045485111316,-0.000810705489996,0.42736564119,-0.904067067497,
164,-36.9682712544,4.37399843142,-0.894719133162,-0.00480843884118,-0.000218388468711,0.274988755673,-0.961435393293,
165,-36.0272637225,3.99441784204,-0.897520619498,-0.00528210598221,0.000748829580752,0.170875580884,-0.985278171111,
166,-35.0295185403,3.68458589278,-0.898947690856,-0.00538643744459,0.000850497266597,0.17498810354,-0.984555446161,
167,-34.0859533455,3.34999123783,-0.900946018364,-0.00543974441362,0.000873151545464,0.17910627808,-0.983814305618,
168,-33.0677211436,3.0093425754,-0.900989302668,-0.00567993644801,0.000734591114985,0.183043345044,-0.983088161119,
169,-32.0716999458,2.66701281345,-0.902107827977,-0.00543144287632,0.000670680527528,0.187227040855,-0.982301422573,
170,-31.0758583289,2.29294538876,-0.905559083312,-0.00538071721843,0.000396591218565,0.192839127044,-0.981215553117,
171,-30.0768530315,1.93789385547,-0.906736778194,-0.00532497668693,0.000465355353114,0.197438427918,-0.980300716744,
172,-29.1465004292,1.55436221649,-0.910462146025,-0.005276465216,0.000768905118704,0.201894602194,-0.97939273905,
173,-28.1676387194,1.14586452994,-0.910315480809,-0.00541723180404,0.000486652334655,0.205036816339,-0.978739148453,
174,-27.1716594903,0.769299270986,-0.910465045637,-0.00569015426253,0.000218230074263,0.210533081648,-0.977570148916,
175,-26.1816222867,0.360822001308,-0.913017167521,-0.00600025175165,0.000216251735529,0.215594160799,-0.976464596411,
176,-25.1980935642,-0.0347374585694,-0.918177356351,-0.00619418591206,0.000359967319884,0.169072572548,-0.985584074393,
177,-24.1694125264,-0.286543328177,-0.917526487638,-0.00616285411794,0.000810102518382,0.121298580856,-0.992596603483,
178,-23.1339592022,-0.520484788476,-0.91697988974,-0.00633859824584,0.000940211235813,0.0954718610747,-0.99541150381,
179,-22.1062933467,-0.608890291922,-0.916471401278,-0.00716840542667,0.00191777769288,-0.00203110712218,-0.99997040491,
180,-21.0552376759,-0.605606252614,-0.910046442511,-0.00617547027379,0.00221691874279,-0.00467535952104,-0.999967544399,
181,-20.0007259558,-0.608075487525,-0.907673276936,-0.00599129419685,0.00245920171632,-0.012993153225,-0.999894611792,
182,-18.9882510261,-0.554689967284,-0.902886337898,-0.0056233551267,0.00242537176088,-0.0668240592007,-0.997745979977,
183,-17.9307504312,-0.428191005404,-0.898444077115,-0.0053175571619,0.00209172852261,-0.0747156399055,-0.997188508463,
184,-16.8991414633,-0.292450994818,-0.895311735609,-0.00537104211568,0.00180736472567,-0.0785120826987,-0.996897054971,
185,-15.8884064608,-0.155354567737,-0.89328968456,-0.00516283131347,0.00214956008723,-0.0830203255787,-0.996532162103,
186,-14.8448913069,-0.00809956032126,-0.889366780118,-0.00501260950542,0.00222353361122,-0.0854563954335,-0.99632682094,
187,-13.7999085553,0.126248087341,-0.884141036119,-0.00508173420621,0.00211309831494,-0.0577608057999,-0.998315280914,
188,-12.7580373554,0.217571830286,-0.879888475803,-0.0052640406538,0.00201313345173,-0.0429084966059,-0.999063110163,
189,-11.7484282571,0.252641368251,-0.879282248188,-0.00562688276805,0.00242952169529,-0.0180631049349,-0.999818063377,
190,-10.6991444472,0.293846871747,-0.875898793568,-0.006002816446,0.00247003461859,-0.0222800570937,-0.999730695827,
191,-9.6119592205,0.313116644915,-0.874211953215,-0.00564477985328,0.00299269601548,0.00286249420833,-0.999975492879,
192,-8.55861989003,0.25324165759,-0.874038243141,-0.0049314871726,0.00290679993649,0.0270968506291,-0.999616422251,
193,-7.49195671806,0.206680248897,-0.873370859971,-0.00425473560899,0.00300049610165,0.019707258767,-0.999792237517,
194,-6.40516182803,0.180834000661,-0.876485038555,-0.00442191418438,0.00346160744165,0.0118067907081,-0.999914528168,
195,-5.333239781,0.169719031748,-0.878106763172,-0.00526444069452,0.0030610743802,0.0168009721106,-0.999840308661,
196,-4.25933163073,0.147907438173,-0.87505724482,-0.00599421168823,0.00265707107922,0.0212704391427,-0.999752258221,
197,-3.2590800687,0.10821302274,-0.872736077671,-0.0060154076359,0.00288427544237,0.0258351304831,-0.999643957546,
198,-2.21248906946,0.0599722255682,-0.871633125519,-0.00587586754568,0.00330641442231,0.0310487140045,-0.999495132136,
199,-1.20933705331,0.0285331138089,-0.870126215154,-0.00517527583124,0.00384780948076,-0.0350219775914,-0.999365734838,
200,-0.192537133993,0.0848245181809,-0.865505147452,-0.0047069503058,0.00370173158411,-0.0393471198505,-0.999207659079,
